2026-07-03 02:19:08	cid=1	cas=14992-62-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=14992-62-2&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:54:03	cid=649	cas=504-07-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=504-07-4&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:54:04	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=0&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:08	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:08	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:12	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:16	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:16	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:20	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:24	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:24	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:28	cid=650	cas=431-03-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C625343&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:28	cid=650	cas=431-03-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=431-03-8&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:54:29	cid=652	cas=21738-21-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=21738-21-6&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:54:30	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:30	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:30	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:31	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:41	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:41	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:41	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:42	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:42	cid=654	cas=598-02-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C598027&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:42	cid=654	cas=598-02-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=598-02-7&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:54:42	cid=655	cas=2465-65-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=2465-65-8&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:54:43	cid=656	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:54:43	cid=657	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:54:43	cid=658	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:54:47	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:48	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:48	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:58	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:59	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:59	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:59	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:54:59	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:10	cid=660	cas=119-84-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C119846&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:10	cid=660	cas=119-84-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=119-84-6&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:55:10	cid=662	cas=724434-08-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=724434-08-6&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:55:11	cid=663	cas=3884-47-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=3884-47-7&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:55:11	cid=668	cas=57-04-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=57-04-5&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:55:12	cid=669	cas=114155-98-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=114155-98-5&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:55:12	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:13	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:13	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:13	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:24	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:24	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:24	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:24	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:25	cid=670	cas=96-26-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C96264&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:25	cid=670	cas=96-26-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=96-26-4&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:55:25	cid=671	cas=31519-22-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=31519-22-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:55:25	cid=672	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:55:26	cid=673	cas=1118-68-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=1118-68-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:55:30	cid=674	cas=124-40-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124403&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:31	cid=674	cas=124-40-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124403&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:31	cid=674	cas=124-40-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124403&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:41	cid=674	cas=124-40-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124403&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:41	cid=674	cas=124-40-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124403&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:42	cid=674	cas=124-40-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124403&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:42	cid=674	cas=124-40-3	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124403&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:42	cid=674	cas=124-40-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=124-40-3&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:55:43	cid=675	cas=582-60-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=582-60-5&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:55:43	cid=677	cas=1756-18-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=1756-18-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:55:44	cid=679	cas=67-68-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2206271&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:48	cid=679	cas=67-68-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2206271&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:48	cid=679	cas=67-68-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2206271&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:52	cid=679	cas=67-68-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2206271&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:56	cid=679	cas=67-68-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2206271&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:55:56	cid=679	cas=67-68-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2206271&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:00	cid=679	cas=67-68-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2206271&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:04	cid=679	cas=67-68-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2206271&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:04	cid=679	cas=67-68-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=67-68-5&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:56:04	cid=680	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:05	cid=681	cas=51-61-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=51-61-6&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 02:56:05	cid=682	cas=4430-97-1	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=4430-97-1&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:56:06	cid=683	cas=1981-49-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=1981-49-3&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:56:06	cid=684	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:06	cid=685	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:56:06	cid=686	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:07	cid=687	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:07	cid=688	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:07	cid=689	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:07	cid=690	cas=117305-84-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=117305-84-7&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:56:08	cid=691	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:08	cid=692	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:08	cid=693	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:08	cid=694	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:08	cid=695	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:56:09	cid=696	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:09	cid=697	cas=89418-95-1	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=89418-95-1&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:56:10	cid=698	cas=1187829-63-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=1187829-63-5&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:56:10	cid=699	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:11	cid=700	cas=141-43-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C141435&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:11	cid=700	cas=141-43-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C141435&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:11	cid=700	cas=141-43-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C141435&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:12	cid=700	cas=141-43-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C141435&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:12	cid=700	cas=141-43-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C141435&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:22	cid=700	cas=141-43-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C141435&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:22	cid=700	cas=141-43-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C141435&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:23	cid=700	cas=141-43-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C141435&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:23	cid=700	cas=141-43-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=141-43-5&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:56:23	cid=701	cas=609-14-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=609-14-3&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 02:56:24	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=0&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:24	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:28	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:32	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:32	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:36	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:40	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:40	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:44	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:48	cid=702	cas=64-17-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1516081&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:48	cid=702	cas=64-17-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=64-17-5&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:56:48	cid=703	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:49	cid=704	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:56:49	cid=705	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:49	cid=706	cas=13058-04-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=13058-04-3&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:56:50	cid=707	cas=5905-42-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=5905-42-0&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:56:50	cid=708	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:56:50	cid=709	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:51	cid=710	cas=26193-20-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=26193-20-4&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:56:51	cid=711	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:56:52	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=0&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:52	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:52	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:56:53	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:03	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:03	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:03	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:04	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:04	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:14	cid=712	cas=50-00-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C1664999&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:14	cid=712	cas=50-00-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=50-00-0&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:57:15	cid=713	cas=75-12-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C75127&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:15	cid=713	cas=75-12-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C75127&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:16	cid=713	cas=75-12-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C75127&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:16	cid=713	cas=75-12-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C75127&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:26	cid=713	cas=75-12-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C75127&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:26	cid=713	cas=75-12-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C75127&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:27	cid=713	cas=75-12-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C75127&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:27	cid=713	cas=75-12-7	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C75127&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:57:27	cid=713	cas=75-12-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=75-12-7&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:57:27	cid=714	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:57:27	cid=715	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:57:28	cid=716	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:57:28	cid=717	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:57:28	cid=718	cas=34693-23-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=34693-23-7&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:57:29	cid=719	cas=113181-03-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=113181-03-6&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:57:29	cid=720	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:57:29	cid=721	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:57:30	cid=722	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:57:30	cid=723	cas=6915-18-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=6915-18-0&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:57:31	cid=724	cas=820-11-1	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=820-11-1&Units=SI&Mask=480	reason=nist_not_found	message=
